id,name,latitude_deg,longitude_deg,iata_code
31736,Ville Airport,-0.182999998,10.75,KDJ
19631,Kodiak Municipal Airport,57.80590057,-152.3739929,KDK
2298,Kärdla Airport,58.99079895,22.83069992,KDL
26637,Kaadedhdhoo Airport,0.488130987,72.99690247,KDM
31737,Ndende Airport,-2.400000095,11.36699963,KDN
26635,Kadhdhoo Airport,1.85916996,73.52189636,KDO
307562,Kandep Airport,-5.840611111,143.5072222,KDP
308208,Kamberatoro Airport,-3.600556,141.051667,KDQ
35183,Kandrian Airport,-6.19217,149.54783,KDR
313408,Kamaran Downs Airport,-24.3388,139.2785,KDS
26641,Kamphaeng Saen Airport,14.10200024,99.91719818,KDT
5277,Skardu Airport,35.33549881,75.53600311,KDU
31738,Vunisea Airport,-19.05809975,178.1569977,KDV
313409,Victoria Reservoir Seaplane Base,7.2415,80.7834,KDW
3243,Kadugli Airport,11.13799953,29.7010994,KDX
44667,Typliy Klyuch Airport,62.78900146,136.8549957,KDY
313410,Polgolla Reservoir Seaplane Base,7.3251,80.6422,KDZ
41376,Keisah Airport,-7.666669846,140.5,KEA
19718,Nanwalek Airport,59.35210037,-151.9250031,KEB
31739,Kasenga Airport,-10.35000038,28.63299942,KEC
3134,Kaédi Airport,16.15950012,-13.50759983,KED
31740,Kelle Airport,-0.082999997,14.53299999,KEE
123,Keflavik International Airport,63.98500061,-22.60560036,KEF
307905,Keglsugl Airport,-5.832777778,145.0972222,KEG
24380,Kenmore Air Harbor Inc Seaplane Base,47.75479889,-122.2590027,KEH
41436,Kepi Airport,-6.5418,139.3318,KEI
6505,Kemerovo Airport,55.27009964,86.10720062,KEJ
19744,Ekwok Airport,59.35680008,-157.470993,KEK
2235,Kiel-Holtenau Airport,54.37944412,10.14527798,KEL
2318,Kemi-Tornio Airport,65.77870178,24.58209991,KEM
31741,Kenema Airport,7.891290188,-11.17660046,KEN
31742,Odienne Airport,9.5,-7.566999912,KEO
26597,Nepalgunj Airport,28.10359955,81.66699982,KEP
41450,Kebar Airport,-0.637100995,133.128006,KEQ
5174,Kerman Airport,30.27440071,56.9510994,KER
2012,Kelsey Airport,56.03749847,-96.50969696,KES
26720,Kengtung Airport,21.3015995,99.63600159,KET
2305,Halli Airport,61.856039,24.786686,KEV
1466,Keewaywin Airport,52.99110031,-92.83640289,KEW
307561,Kanabea Airport,-7.538888889,145.905,KEX
31743,Kericho Airport,-0.3899,35.242093,KEY
317278,Kelani-Peliyagoda Seaplane Base,6.95,79.93,KEZ
3132,Kiffa Airport,16.59000015,-11.40620041,KFA
301103,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,KFE
27024,Kalkgurung Airport,-17.43190002,130.8079987,KFG
19891,False Pass Airport,54.84740067,-163.4100037,KFP
30013,Kastamonu Airport,41.31420135,33.79579926,KFS
3063,Kananga Airport,-5.900050163,22.46920013,KGA
313220,Konge Airport,-6.2239,147.2152,KGB
27028,Kingscote Airport,-35.71390152,137.5209961,KGC
6498,Khrabrovo Airport,54.88999939,20.59259987,KGD
35169,Kaghau Airport,-7.3305,157.585,KGE
6431,Sary-Arka Airport,49.67079926,73.33439636,KGF
3128,Kédougou Airport,12.57229996,-12.22029972,KGG
311794,Yongai Airport,-8.5289,147.4603,KGH
27108,Kalgoorlie Boulder Airport,-30.7894001,121.461998,KGI
3016,Karonga Airport,-9.953570366,33.89300156,KGJ
18300,Koliganek Airport,59.72660065,-157.2590027,KGK
3237,Kigali International Airport,-1.968629956,30.13949966,KGL
313419,Kungim Airport,-5.671,141.03,KGM
31744,Kirovograd Airport,48.5428009,32.28499985,KGO
26376,Kogalym International Airport,62.19039917,74.53379822,KGP
31745,Kulgera Airport,-25.84280014,133.2920074,KGR
4264,Kos Airport,36.79330063,27.0916996,KGS
327350,Kangding Airport,30.1575,101.734722,KGT
31746,Keningau Airport,5.357490063,116.1620026,KGU
302158,Kagi Airport,-9.135916667,147.6694444,KGW
19993,Grayling Airport,62.895187,-160.066289,KGX
27027,Kingaroy Airport,-26.5807991,151.8410034,KGY
20000,Glacier Creek Airport,61.45510101,-142.3809967,KGZ
42528,Khaneh Airport,36.73334122,45.15000153,KHA
31747,Kerch Airport,45.37250137,36.40140152,KHC
5151,Khoram Abad Airport,33.4353981,48.28290176,KHD
32534,Chernobayevka Airport,46.67580032,32.50640106,KHE
27234,Kashgar Airport,39.54290009,76.01999664,KHG
5516,Kaohsiung International Airport,22.57710075,120.3499985,KHH
5255,Jinnah International Airport,24.9065,67.160797,KHI
2320,Kauhajoki Airport,62.46250153,22.39310074,KHJ
5146,Khark Island Airport,29.26029968,50.32389832,KHK
313421,Khan Jahan Ali Airport,22.6486,89.6454,KHL
31749,Kanti Airport,25.98830032,95.67440033,KHM
27216,Nanchang Changbei International Airport,28.86499977,115.9000015,KHN
41604,Khoka Moya Airport,-24.59300041,31.4151001,KHO
302315,Kharkhorin Airport,47.246667,102.826111,KHR
5240,Khasab Air Base,26.17099953,56.24060059,KHS
31750,Khost Airport,33.33340073,69.95200348,KHT
45179,Kakhnovka Airfield,49.1342,33.4766,KHU
6455,Khabarovsk-Novy Airport,48.52799988,135.1880035,KHV
31751,Khwai River Lodge Airport,-19.14999962,23.78300095,KHW
5199,Khoy Airport,38.42750168,44.97359848,KHY
31752,Kauehi Airport,-15.78079987,-145.1239929,KHZ
313423,Kaiapit Airport,-6.275,146.27,KIA
20150,Ivanof Bay Seaplane Base,55.89749908,-159.4889984,KIB
20275,Mesa Del Rey Airport,36.22800064,-121.1220016,KIC
2664,Kristianstad Airport,55.92169952,14.08549976,KID
302264,Aropa Airport,-6.305417,155.728139,KIE
1324,Kingfisher Lake Airport,53.01250076,-89.8553009,KIF
31753,Koingnaas Airport,-30.18779945,17.2791996,KIG
5143,Kish International Airport,26.52619934,53.98020172,KIH
308437,Kibuli Airstrip,-9.006528,142.698056,KII
5613,Niigata Airport,37.95589828,139.1210022,KIJ
5293,Kirkuk Air Base,35.4695015,44.34889984,KIK
313424,Kilwa Airport,-9.2886,28.3269,KIL
2794,Kimberley Airport,-28.80279922,24.76519966,KIM
4680,Norman Manley International Airport,17.93569946,-76.78749847,KIN
4659,Kili Airport,5.644515,169.119507,KIO
21154,Kickapoo Downtown Airport,33.85779953,-98.49040222,KIP
302383,Kira Airport,-8.065111111,147.3320278,KIQ
2535,Kerry Airport,52.18090057,-9.523779869,KIR
3208,Kisumu Airport,-0.086139001,34.72890091,KIS
4260,Kithira Airport,36.27429962,23.0170002,KIT
42639,Kiunga Airport,-1.743829012,41.48434448,KIU
4571,Chişinău International Airport,46.92770004,28.93099976,KIV
2898,Southdowns Airport,-12.9005003,28.14990044,KIW
5536,Kansai International Airport,34.4272995,135.2440033,KIX
31754,Kilwa Masoko Airport,-8.91123,39.508619,KIY
313425,Kikinonda Airport,-8.5284,147.9309,KIZ
6506,Yemelyanovo Airport,56.17290115,92.49330139,KJA
313427,Kaili Airport,26.972,107.988,KJH
313426,Kanas Airport,48.2223,86.9959,KJI
2161,Wevelgem Airport,50.81719971,3.20472002,KJK
28139,Kerama Airport,26.16830063,127.2929993,KJP
312915,Kamiraba Airport,-3.1995,151.9077,KJU
20272,Koyuk Alfred Adams Airport,64.9394989,-161.154007,KKA
20273,Kitoi Bay Seaplane Base,58.1908989,-152.3699951,KKB
26681,Khon Kaen Airport,16.46660042,102.7839966,KKC
35186,Kokoda Airport,-8.884678841,147.730957,KKD
5036,Kerikeri Airport,-35.26279831,173.9120026,KKE
313428,Konawaruk Airport,5.2684,-58.995,KKG
17155,Kongiganak Airport,59.96080017,-162.8809967,KKH
26345,Akiachak Airport,60.90480042,-161.4219971,KKI
5570,Kitakyūshū Airport,33.84590149,131.0350037,KKJ
8383,Kalakaket Creek AS Airport,64.4166257,-156.8203926,KKK
20276,Karluk Lake Seaplane Base,57.36700058,-154.0279999,KKL
26639,Sa Pran Nak Airport,14.94939995,100.6429977,KKM
2583,Kirkenes Airport (Høybuktmoen),69.72579956,29.8913002,KKN
30000,Kaikohe Airport,-35.4510994,173.8170013,KKO
31755,Koolburra Airport,-15.31890011,143.9550018,KKP
45048,Krasnoselkup Airport,65.717,82.455,KKQ
4990,Kaukura Airport,-15.66329956,-146.8849945,KKR
18866,Kentland Municipal Airport,40.75870132,-87.42819977,KKT
20279,Ekuk Airport,58.81119919,-158.5590057,KKU
3045,Kikwit Airport,-5.035769939,18.78560066,KKW
5579,Kikai Airport,28.32130051,129.9279938,KKX
29224,Kilkenny Airport,52.6507988,-7.296110153,KKY
46543,Kaoh Kong Airport,11.61339712,102.9970837,KKZ
313430,Kololo Airstrip,0.3262,32.594,KLA
31756,Kalabo Airport,-14.9982996,22.64539909,KLB
3124,Kaolack Airport,14.14690018,-16.05130005,KLC
26397,Migalovo Air Base,56.8246994,35.75770187,KLD
31757,Kaélé Airport,10.09249973,14.44559956,KLE
42934,Grabtsevo Airport,54.54999924,36.3666687,KLF
20333,Kalskag Airport,61.53630066,-160.3410034,KLG
26451,Kolhapur Airport,16.66469955,74.28939819,KLH
3049,Kotakoli Airport,4.15763998,21.65089989,KLI
30031,Klaipėda Airport,55.7118988,21.24279976,KLJ
31758,Kalokol Airport,3.49161,35.836777,KLK
16069,Levelock Airport,59.12810135,-156.8589935,KLL
5187,Kalaleh Airport,37.38330078,55.45199966,KLM
9282,Larsen Bay Airport,57.53509903,-153.9779968,KLN
5741,Kalibo International Airport,11.67940044,122.3759995,KLO
41469,Keluang Airport,-2.623529911,103.9550018,KLQ
2668,Kalmar Airport,56.6855011,16.28759956,KLR
20277,Southwest Washington Regional Airport,46.11800003,-122.8980026,KLS
4435,Klagenfurt Airport,46.642502,14.3377,KLU
4399,Karlovy Vary International Airport,50.20299911,12.91499996,KLV
5383,Klawock Airport,55.57920074,-133.076004,KLW
4262,Kalamata Airport,37.06829834,22.02549934,KLX
31759,Kinkungwa Airport,-2.578000069,26.73399925,KLY
2799,Kleinsee Airport,-29.68840027,17.09399986,KLZ
60,Kerema Airport,-7.963610172,145.7709961,KMA
302384,Koinambe Airport,-5.4875,144.6069444,KMB
5098,King Khaled Military City Airport,27.9009,45.528198,KMC
3238,Kamembe Airport,-2.462239981,28.90789986,KME
307560,Kamina Airport,-7.64925,145.9569444,KMF
27214,Kunming Changshui International Airport,25.1019444,102.9291667,KMG
2798,Johan Pienaar Airport,-27.45669937,23.41139984,KMH
5567,Miyazaki Airport,31.87719917,131.4490051,KMI
5572,Kumamoto Airport,32.83729935,130.8549957,KMJ
31760,Makabana Airport,-3.48300004,12.61699963,KMK
27691,Kamileroi Airport,-19.375,140.0570068,KML
41377,Kiman Airport,-3.666670084,136.1666718,KMM
44572,Kimaam Airport,-7.978199959,138.852005,KMM
3062,Kamina Base Airport,-8.642020226,25.25289917,KMN
21843,Manokotak Airport,58.99020004,-159.0500031,KMO
3028,Keetmanshoop Airport,-26.53980064,18.1114006,KMP
5585,Komatsu Airport,36.39459991,136.4069977,KMQ
308137,Karimui Airport,-6.4921,144.823,KMR
2093,Kumasi Airport,6.714560032,-1.590819955,KMS
313437,Kampot Airport,10.6343,104.1617,KMT
3173,Kisimayu Airport,-0.377353013,42.45920181,KMU
26721,Kalay Airport,23.18880081,94.05110168,KMV
31761,Kostroma Sokerkino Airport,57.7969017,41.01940155,KMW
5099,King Khaled Air Base,18.29730034,42.80350113,KMX
31762,Kaoma Airport,-14.80000019,24.78300095,KMZ
6050,Viña del mar Airport,-32.9496,-71.4786,KNA
3058,Kindu Airport,-2.919179916,25.91539955,KND
308592,Kanainj Airport,-5.2903,144.7072,KNE
2511,RAF Marham,52.648395,0.550692,KNF
26792,Kaimana Airport,-3.644520044,133.6959991,KNG
5510,Kinmen Airport,24.4279,118.359001,KNH
27692,Katanning Airport,-33.71670151,117.6330032,KNI
31763,Kindamba Airport,-3.950000048,14.5170002,KNJ
15766,Kokhanok Airport,59.43320084,-154.8040009,KNK
312856,Kelanoa Airport,-6.01,147.49,KNL
31764,Kaniama Airport,-7.583000183,24.14999962,KNM
44577,Kankan Airport,10.39400005,-9.303799629,KNN
309577,Kualanamu International Airport,3.642222,98.885278,KNO
43322,Capanda Airport,-9.769370079,15.4553194,KNP
5013,Koné Airport,-21.05430031,164.8370056,KNQ
5142,Jam Airport,27.82049942,52.35219955,KNR
27023,King Island Airport,-39.87749863,143.878006,KNS
21201,Kennett Memorial Airport,36.22589874,-90.03659821,KNT
26551,Kanpur Airport,26.404301,80.410103,KNU
20664,New Stuyahok Airport,59.44990158,-157.3280029,KNW
27111,Kununurra Airport,-15.77810001,128.7079926,KNX
31765,Kenieba Airport,12.83300018,-11.25,KNZ
5448,Ellison Onizuka Kona International At Keahole Airport,19.738783,-156.045603,KOA
5015,Koumac Airport,-20.54630089,164.2559967,KOC
41378,Kotabangun Airport,-0.266669989,116.5833359,KOD
26801,El Tari Airport,-10.17160034,123.6709976,KOE
30038,Komatipoort Airport,-25.44029999,31.93000031,KOF
31766,[Duplicate] Koolatah Airport,-15.88860035,142.4389954,KOH
27685,Koolatah Airport,-15.88860035,142.4389954,KOH
2456,Kirkwall Airport,58.95780182,-2.904999971,KOI
5566,Kagoshima Airport,31.80340004,130.7189941,KOJ
2321,Kokkola-Pietarsaari Airport,63.72119904,23.14310074,KOK
313470,Koumala Airport,8.4965,21.2565,KOL
308516,Komo-Manda Airport,-6.0682,142.8598,KOM
35153,Kontum Airport,14.35000038,108.0169983,KON
31767,Kongolo Airport,-5.39444,26.99,KOO
26689,Nakhon Phanom Airport,17.38380051,104.6429977,KOP
28622,Köthen Airport,51.7211113,11.95277786,KOQ
307559,Kakoro(Koroko) Airstrip,-7.834666667,146.5335,KOR
26478,Sihanoukville International Airport,10.57970047,103.637001,KOS
9286,Kotlik Airport,63.0306015,-163.5330048,KOT
2957,Koulamoutou Mabimbi Airport,-1.184610009,12.44130039,KOU
31768,Kokshetau Airport,53.32910156,69.59459686,KOV
31769,Ganzhou Airport,25.853333,114.778889,KOW
41418,Kokonau Airport,-4.71075,136.43515,KOX
20787,Olga Bay Seaplane Base,57.16149902,-154.2299957,KOY
11487,Ouzinkie Airport,57.925362,-152.496715,KOZ
308795,Kopiago Airport,-5.3883,142.4977,KPA
20806,Point Baker Seaplane Base,56.35189819,-133.6230011,KPB
5397,Port Clarence Coast Guard Station,65.25370026,-166.8589935,KPC
307354,Yapsiei Airport,-4.628055556,141.0941667,KPE
311717,Kondobol Airport,-8.5336,142.5049,KPF
31770,Kapit Airport,2.010523745,112.9314682,KPI
308216,Kapal Airport,-8.630184,142.823756,KPL
307980,Kompiam Airport,-5.381666667,143.9247222,KPM
17979,Kipnuk Airport,59.93299866,-164.0310059,KPN
5659,Pohang Airport (G-815/K-3),35.987955,129.420383,KPO
27698,Kalpowar Airport,-14.89,144.22,KPP
20864,Port Williams Seaplane Base,58.49010086,-152.5820007,KPR
27025,Kempsey Airport,-31.07439995,152.7700043,KPS
18326,Jackpot Airport/Hayden Field,41.97600174,-114.6579971,KPT
24081,Perryville Airport,55.905998,-159.162993,KPV
20898,Port Bailey Seaplane Base,57.93009949,-153.0410004,KPY
20904,Akutan Seaplane Base,54.13377044,-165.7788956,KQA
327453,Kishangarh Airport,26.601473,74.814147,KQH
302385,Kol Airport,-5.731166667,144.846,KQL
32556,Qurghonteppa International Airport,37.86640167,68.86470032,KQT
27022,Kerang Airport,-35.75139999,143.9389954,KRA
27690,Karumba Airport,-17.45669937,140.8300018,KRB
41379,Departi Parbo Airport,-2.093,101.4683,KRC
313808,Kurundi Airport,-20.51,134.6706,KRD
307094,Kirundo Airport,-2.544772,30.094575,KRE
2679,Kramfors Sollefteå Airport,63.04859924,17.76889992,KRF
41514,Karasabai Airport,4.033329964,-59.53329849,KRG
29155,Redhill Aerodrome,51.21360016,-0.138611004,KRH
35184,Kikori Airport,-7.424379826,144.2500763,KRI
301757,Karawari Airstrip,-4.596666667,143.5225,KRJ
2609,John Paul II International Airport Kraków-Balice Airport,50.07770157,19.78479958,KRK
31771,Korla Airport,41.69779968,86.12889862,KRL
31772,Karanambo Airport,3.751940012,-59.30970001,KRM
2685,Kiruna Airport,67.8219986,20.33679962,KRN
31773,Kurgan Airport,55.47529984,65.41560364,KRO
2546,Karup Airport,56.29750061,9.124629974,KRP
31774,Kramatorsk Airport,48.70560074,37.62889862,KRQ
6512,Krasnodar Pashkovsky International Airport,45.03469849,39.17050171,KRR
2572,Kristiansand Airport,58.204201,8.08537,KRS
3249,Khartoum International Airport,15.58950043,32.55319977,KRT
308223,Kerau Airport,-8.271612,147.071899,KRU
42637,Kerio Valley Airport,0.319638014,35.66255951,KRV
26381,Turkmenbashi Airport,40.063301,53.007198,KRW
308594,Kar Kar Airport,-4.557,145.9404,KRX
35310,Karamay Airport,45.46655,84.9527,KRY
31775,Basango Mboliasa Airport,-1.434999943,19.02400017,KRZ
5502,Kosrae International Airport,5.35698,162.957993,KSA
311620,Kasonombe Airport,-6.3819,146.9859,KSB
4618,Košice Airport,48.6631012,21.24110031,KSC
2695,Karlstad Airport,59.44469833,13.33740044,KSD
31776,Kasese Airport,0.182999998,30.10000038,KSE
2285,Kassel-Calden Airport,51.417273,9.384967,KSF
313226,Kisengam Airport,-6.362,146.71,KSG
5149,Shahid Ashrafi Esfahani Airport,34.34590149,47.15810013,KSH
31777,Kissidougou Airport,9.160559654,-10.12440014,KSI
4267,Kasos Airport,35.42139816,26.90999985,KSJ
2658,Karlskoga Airport,59.34590149,14.49590015,KSK
3242,Kassala Airport,15.38749981,36.3288002,KSL
5409,St Mary's Airport,62.0605011,-163.302002,KSM
6439,Kostanay West Airport,53.20690155,63.5503006,KSN
4259,Kastoria National Airport,40.44630051,21.28219986,KSO
308318,Kosipe Airport,-8.450716,147.209195,KSP
26389,Karshi Khanabad Airport,38.83359909,65.92150116,KSQ
31778,Sikasso Airport,11.33300018,-5.699999809,KSS
31779,Kosti Airport,13.18299961,32.73300171,KST
2581,Kristiansund Airport (Kvernberget),63.11180115,7.824520111,KSU
27963,Springvale Airport,-23.54999924,140.6999969,KSV
30028,Kiryat Shmona Airport,33.21670151,35.59999847,KSW
312469,Yasuru Airport,-6.6015,146.1813,KSX
4552,Kars Airport,40.56219864,43.11500168,KSY
31780,Kotlas Airport,61.2358017,46.69749832,KSZ
27107,Karratha Airport,-20.71220016,116.7730026,KTA
21179,Thorne Bay Seaplane Base,55.68799973,-132.5370026,KTB
313815,Katiola Airport,8.1329,-5.0657,KTC
5679,Kitadaito Airport,25.94470024,131.3269959,KTD
26870,Kerteh Airport,4.537220001,103.427002,KTE
30464,Takaka Airport,-40.81330109,172.7749939,KTF
26844,Ketapang(Rahadi Usman) Airport,-1.816640019,109.9629974,KTG
16149,Tikchik Lodge Seaplane Base,59.96319962,-158.477005,KTH
31781,Kratie Airport,12.48799992,106.0550003,KTI
312959,Kunua Airport,-5.7828,154.74,KTK
3209,Kitale Airport,0.971988976,34.95859909,KTL
26596,Tribhuvan International Airport,27.69659996,85.35910034,KTM
5382,Ketchikan International Airport,55.35559845,-131.7140045,KTN
31782,Kato Airport,4.649159908,-59.8321991,KTO
4683,Tinson Pen Airport,17.98859978,-76.82379913,KTP
2313,Kitee Airport,62.1661,30.073601,KTQ
27120,Tindal Airport,-14.52110004,132.378006,KTR
21224,Brevig Mission Airport,65.33129883,-166.4660034,KTS
2325,Kittilä Airport,67.7009964,24.84679985,KTT
26567,Kota Airport,25.16020012,75.84559631,KTU
41598,Kamarata Airport,5.75,-62.41600037,KTV
2613,Katowice International Airport,50.4743,19.08,KTW
31783,Koutiala Airport,12.38300037,-5.467000008,KTX
26470,Katukurunda Air Force Base,6.552120209,79.97750092,KTY
26869,Kuantan Airport,3.77538991,103.2089996,KUA
31784,Kuria Airport,0.218611002,173.4420013,KUC
31785,Kudat Airport,6.922500134,116.8359985,KUD
310179,Kukudu Airport,-8.0262,156.94783,KUE
26412,Kurumoch International Airport,53.50490189,50.16429901,KUF
27029,Kubin Airport,-10.22500038,142.2180023,KUG
5547,Kushiro Airport,43.04100037,144.1929932,KUH
26344,Kasigluk Airport,60.87440109,-162.5240021,KUK
26874,Kuala Lumpur International Airport,2.745579958,101.7099991,KUL
5562,Yakushima Airport,30.38559914,130.6589966,KUM
2760,Kaunas International Airport,54.96390152,24.08480072,KUN
2326,Kuopio Airport,63.00709915,27.79780006,KUO
313569,Kupiano Airport,-10.0736,148.218,KUP
308319,Kuri Airport,-7.135083,143.276111,KUQ
31786,Kulusuk Airport,65.57360077,-37.12360001,KUS
6451,Kopitnari Airport,42.17670059,42.48260117,KUT
26546,Kullu Manali Airport,31.87669945,77.15440369,KUU
5631,Kunsan Air Base,35.90380096,126.6159973,KUV
302386,Kuyol Airport,-5.372361111,141.6238889,KUX
35182,Kamusi Airport,-7.420347,143.121811,KUY
4268,Alexander the Great International Airport,40.91329956,24.61919975,KVA
2653,Skövde Airport,58.45640182,13.97270012,KVB
21313,King Cove Airport,55.11629868,-162.2660065,KVC
6441,Ganja Airport,40.73770142,46.31760025,KVD
313830,Kitava Airport,-8.6285,151.327,KVE
61,Kavieng Airport,-2.579400063,150.8079987,KVG
35001,Kirovsk-Apatity Airport,67.46330261,33.5882988,KVK
5419,Kivalina Airport,67.73619843,-164.5630035,KVL
44660,Markovo Airport,64.667,170.417007,KVM
313831,Kavalerovo Airport,44.2726,135.029,KVR
42945,Pobedilovo Airport,58.50329971,49.34830093,KVX
5490,Bucholz Army Air Field,8.72012043,167.7319946,KWA
41380,Dewadaru Airport,-5.80091,110.47838,KWB
42250,Dewadaru - Kemujan Island,-5.80091,110.47838,KWB
27229,Longdongbao Airport,26.53849983,106.8010025,KWE
21373,Waterfall Seaplane Base,55.29629898,-133.2429962,KWF
6473,Kryvyi Rih International Airport,48.04330063,33.20999908,KWG
31787,Khwahan Airport,37.88299942,70.21700287,KWH
5220,Kuwait International Airport,29.22660065,47.96889877,KWI
5630,Gwangju Airport,35.123173,126.805444,KWJ
17595,Kwigillingok Airport,59.876499,-163.169005,KWK
27196,Guilin Liangjiang International Airport,25.21809959,110.0390015,KWL
27026,Kowanyama Airport,-15.48560047,141.7510071,KWM
16293,Quinhagak Airport,59.75510025,-161.8450012,KWN
42764,Kawito Airport,-7.977006912,142.8235779,KWO
21380,West Point Village Seaplane Base,57.77009964,-153.548996,KWP
308424,Kwailabesi Airport,-8.360508,160.775127,KWS
21383,Kwethluk Airport,60.79029846,-161.4440002,KWT
313443,Kurwina Airport,-5.965,155.3604,KWV
313225,Kiwai Airport,-8.6883,143.618,KWX
42550,Kiwayu Airport,-1.960559964,41.29750061,KWY
3060,Kolwezi Airport,-10.76589966,25.50569916,KWZ
21408,Kasaan Seaplane Base,55.53739929,-132.397995,KXA
2793,P C Pelser Airport,-26.87109947,26.71800041,KXE
31789,Koro Island Airport,-17.3458004,179.4219971,KXF
31790,Komsomolsk-on-Amur Airport,50.4090004,136.9340057,KXK
42759,Karoola Airport,-5.1431,154.5928,KXR
32051,Katiu Airport,-16.33939934,-144.4029999,KXU
4518,Konya Airport,37.979,32.561901,KYA
5519,Lanyu Airport,22.02700043,121.5350037,KYD
5223,Rene Mouawad Air Base,34.58929825,36.01129913,KYE
31791,[Duplicate] Yeelirrie Airport,-27.27689934,120.0960007,KYF
28093,Yeelirrie Airport,-27.27706004,120.0956726,KYF
31792,Yalata Mission Airport,-31.47060013,131.8249969,KYI
21434,Karluk Airport,57.56710052,-154.4499969,KYK
313342,Port Largo Airport,25.09334,-80.42992,KYL
21397,Tampa North Aero Park Airport,28.22130013,-82.37449646,KYO
26722,Kyaukpyu Airport,19.42639923,93.53479767,KYP
3068,Kayes Dag Dag Airport,14.48120022,-11.40439987,KYS
30051,Kyauktu Airport,21.39999962,94.13330078,KYT
21435,Koyukuk Airport,64.87609863,-157.727005,KYU
313341,Yalumet Airport,-6.09,147.0117,KYX
31793,Kyzyl Airport,51.66939926,94.40059662,KYZ
308357,Zachar Bay Seaplane Base,57.553001,-153.746052,KZB
26474,Kampong Chhnang Airport,12.25520039,104.564003,KZC
313338,Krakor Airport,12.5385,104.1486,KZD
302157,Kaintiba Airport,-7.50025,146.0338333,KZF
4269,Filippos Airport,40.28609848,21.84079933,KZI
26404,Kazan International Airport,55.60620117,49.27870178,KZN
31794,Kzyl-Orda Southwest Airport,44.70690155,65.59249878,KZO
44490,Zafer Airport,39.107377,30.115724,KZR
30014,Kastelorizo Airport,36.14170074,29.57640076,KZS
20317,Lamar Municipal Airport,38.06969833,-102.6880035,LAA
312686,Lab Lab Airport,-5.7204,148.0566,LAB
41316,Layang-Layang Airport,7.37157011,113.8440018,LAC
2942,Quatro de Fevereiro Airport,-8.858369827,13.23120022,LAD
66,Nadzab Airport,-6.569803,146.725977,LAE
3627,Purdue University Airport,40.41230011,-86.93689728,LAF
41599,La Guaira Airport,10.53332996,-67.03333282,LAG
41444,"Oesman Sadik Airport, Labuha",-0.635258973,127.5019989,LAH
4219,Lannion-Côte de Granit Airport,48.75439835,-3.471659899,LAI
5929,Lages Airport,-27.78210068,-50.28150177,LAJ
1786,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,LAK
3628,Lakeland Linder Regional Airport,27.98889923,-82.01860046,LAL
20318,Los Alamos Airport,35.87979889,-106.2689972,LAM
3629,Capital City Airport,42.77870178,-84.58740234,LAN
5688,Laoag International Airport,18.17810059,120.5319977,LAO
4723,Manuel Márquez de León International Airport,24.0727005,-110.3619995,LAP
3225,La Abraq Airport,32.7887001,21.96430016,LAQ
3630,Laramie Regional Airport,41.31209946,-105.6750031,LAR
3631,McCarran International Airport,36.08010101,-115.1520004,LAS
3212,Manda Airstrip,-2.252419949,40.9131012,LAU
20319,Lawton Fort Sill Regional Airport,34.56769943,-98.41660309,LAW
3632,Los Angeles International Airport,33.94250107,-118.4079971,LAX
2806,Ladysmith Airport,-28.58169937,29.74970055,LAY
5932,Bom Jesus da Lapa Airport,-13.26210022,-43.40810013,LAZ
2444,Leeds Bradford Airport,53.86589813,-1.660570025,LBA
3633,Lubbock Preston Smith International Airport,33.663601,-101.822998,LBB
2236,Lübeck Blankensee Airport,53.80540085,10.71920013,LBC
26386,Khudzhand Airport,40.2154007,69.69470215,LBD
3634,Arnold Palmer Regional Airport,40.27590179,-79.40480042,LBE
3635,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,LBF
4183,Paris-Le Bourget Airport,48.9693985,2.441390038,LBG
313852,Palm Beach Seaplane Base,-33.5871,151.3234,LBH
4081,Albi-Le Séquestre Airport,43.91389847,2.113059998,LBI
26800,Komodo Airport,-8.48666,119.889,LBJ
31796,Liboi Airport,0.348333001,40.88169861,LBK
3636,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,LBL
313853,Luabo Airport,-18.4139,36.1068,LBM
42640,Lake Baringo Airport,0.666103005,36.10419083,LBN
31797,Lusambo Airport,-4.961669922,23.37829971,LBO
35208,Long Banga Airport,3.202,115.4018,LBP
2961,Lambarene Airport,-0.704388976,10.24569988,LBQ
557,Lábrea Airport,-7.278969765,-64.76950073,LBR
4961,Labasa Airport,-16.4666996,179.3399963,LBS
20322,Lumberton Regional Airport,34.60990143,-79.05940247,LBT
26815,Labuan Airport,5.300680161,115.25,LBU
2966,Libreville Leon M'ba International Airport,0.458600014,9.412280083,LBV
35279,Long Bawan Airport,3.9028,115.6921,LBW
5692,Lubang Airport,13.85540009,120.1050034,LBX
4209,La Baule-Escoublac Airport,47.28939819,-2.346390009,LBY
43321,Lucapa Airport,-8.445727348,20.73208618,LBZ
3980,Larnaca International Airport,34.87509918,33.62490082,LCA
37796,Pontes e Lacerda Airport,-15.1934,-59.3848,LCB
4313,Lecce Galatina Air Base,40.239201,18.133301,LCC
2804,Louis Trichardt Airport,-23.06189919,29.86470032,LCD
